时间,平台,子品类,tb_item_id,alias_all_bid,品牌名,系列,名称,链接,图片,销量,销售额,片单价,价位段
2023Q4,dy,拉拉裤,'3506076005183925815,48663,BEABA,冰淇淋,【双11特惠】碧芭宝贝冰淇淋special系列尿不湿纸尿裤拉拉裤2包装,https://haohuo.jinritemai.com/views/product/detail?id=3506076005183925815,https://lf26-cm.ecombdstatic.com/obj/ecom-shop-material/rupmvri_m_c1b0c77992c690720d73674137cf156d_sx_280453_www800-800,566,66869.00,2.22,2-2.5元
2023Q4,jd,拉拉裤,10071790759785,280409,露安适,柔护,露安适（Lelch）婴儿拉拉裤尿不湿干爽透气尿不湿柔护试用组合试用体验装 安心裤试用装XL码*5,https://item.jd.com/10071790759785.html,http://img11.360buyimg.com/n1/jfs/t1/96164/13/38620/77450/6421703bFb0454699/5142f517ef065da0.jpg,5931,66667.76,2.70,2.5-3.5元
2023Q4,tmall,纸尿裤,40661340925,48751,Huggies/好奇,金装,好奇金装初生婴儿纸尿裤NB80片新生儿男女超薄宝宝尿不湿旗舰店,https://detail.tmall.com/item.htm?id=40661340925,//img.alicdn.com/imgextra/i3/2114567325/O1CN01aSuD1S23ytw5ePlTU_!!0-item_pic.jpg,1109,66665.34,1.20,1-2元
2023Q4,jd,纸尿裤,100024901464,280406,moony,极上系列,MOONY尤妮佳 moony 极上系列极光薄 纸尿裤 L2片【试用装】,https://item.jd.com/100024901464.html,http://img11.360buyimg.com/n1/jfs/t1/233342/28/7477/88639/65788c59F7130c22d/a666bc5fc8c8b689.jpg,3350,66665.00,2.09,2-2.5元
2023Q4,tmall,纸尿裤,654910738521,67252,大王,奢华肌,【自营】[新升级]大王纸尿裤奢华肌系列NB码70片新生婴儿尿不湿,https://detail.tmall.com/item.htm?id=654910738521,//img.alicdn.com/imgextra/i2/2549841410/O1CN01uV7ZLd1MHpMjy4MgU_!!2549841410-0-tmg_sticker.jpg,961,66664.00,1.65,1-2元
2023Q4,jd,纸尿裤,10031155106067,48663,BEABA,冰淇淋,碧芭宝贝冰淇淋special婴儿纸尿裤 纸尿裤L码 36片(9-14kg),https://item.jd.com/10031155106067.html,http://img11.360buyimg.com/n1/jfs/t1/232397/18/2434/111413/654e57d2Ff8695db1/d82b971d8030a160.jpg,887,66483.15,2.22,2-2.5元
2023Q4,dy,纸尿裤,'3522945150999524712,13067,BBC,皇室,BBC 皇室弱酸 狮子王国 婴儿纸尿裤/拉拉裤 超薄透气 柔软干爽,https://haohuo.jinritemai.com/views/product/detail?id=3522945150999524712,https://lf3-cm.ecombdstatic.com/obj/ecom-shop-material/v1_ITOlbVkH_70723977902987840320959_7b7feba5be0494a0e2a1c1ec7ec69cfa_sx_89130_www654-654,835,66382.50,2.45,2-2.5元
2023Q4,tmall,拉拉裤,730718106164,3780888,妙而舒,经典（瞬爽透气）,日本KAO/花王超薄透气婴儿拉拉裤 XL50片*3包,https://detail.tmall.com/item.htm?id=730718106164,//gw.alicdn.com/imgextra/O1CN01XXGNZn1yU9OCh2yt9_!!2206736426581-0-picasso.jpg,299,66378.00,1.80,1-2元
2023Q4,tmall,纸尿裤,599733615344,3780888,妙而舒,经典（瞬爽透气）,【自营】日本花王妙而舒Merries透气婴儿纸尿裤尿不湿XL44片*2包,https://detail.tmall.com/item.htm?id=599733615344,//img.alicdn.com/imgextra/i2/2549841410/O1CN01CVirjH1MHpM9sC9cu_!!2549841410-0-tmg_sticker_hand.jpg,341,66340.12,1.80,1-2元
2023Q4,jd,拉拉裤,10044566239806,198935,bebetour,爱丽丝系列,BEBETOUR【品牌直供】爱丽丝纸尿裤超薄拉拉裤 夏季凉感 瞬吸干爽 尿不湿 拉拉裤XXL码-32片/包,https://item.jd.com/10044566239806.html,http://img11.360buyimg.com/n1/jfs/t1/47251/33/24494/119715/658109b2F253efb4b/df477feba547fcad.jpg,871,66125.80,2.40,2-2.5元
2023Q4,tmall,纸尿裤,620296240223,112475,十月结晶,小小冒险家,十月结晶新生婴儿纸尿裤超薄透气超柔初生宝宝尿不湿NB/S/M/L/XL,https://detail.tmall.com/item.htm?id=620296240223,//img.alicdn.com/imgextra/i2/2929126451/O1CN01stRwXt1xWbulBIeal_!!2929126451.jpg,876,66120.00,1.44,1-2元
2023Q4,dy,拉拉裤,'3622617117553248664,185345,BIBI,纯净星球,【小壳妈咪专属18包寄存，赠品多选1】bibi纯净星球婴儿纸尿裤拉拉裤,https://haohuo.jinritemai.com/views/product/detail?id=3622617117553248664,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/NFocSBQb_m_65e91a387f01a960937eb1d2c3552372_sx_426480_www800-800,41,65880.00,2.58,2.5-3.5元
2023Q4,tmall,拉拉裤,597920579891,3780888,妙而舒,经典（瞬爽透气）,【自营】日本花王妙而舒Merries薄透气拉拉裤学步裤XL38*4包干爽,https://detail.tmall.com/item.htm?id=597920579891,//img.alicdn.com/imgextra/i2/2549841410/O1CN01ys6QRk1MHpM1YlNBg_!!2549841410-0-tmg_sticker_hand.jpg,193,65692.06,1.80,1-2元
2023Q4,dy,纸尿裤,'3610022618285144323,6930299,酷安奇,柔爱,酷安奇柔爱新弱酸纸尿裤超薄透气亲肤全包臀拉拉裤轻盈绵柔学步裤,https://haohuo.jinritemai.com/views/product/detail?id=3610022618285144323,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/WsAEmDMM_m_6bda9f42c708922606fd2ff081009cf8_sx_463033_www800-800,2356,65215.21,0.64,1元以下
2023Q4,jd,纸尿裤,10042215200986,48751,Huggies/好奇,金装,好奇（Huggies）金装纸尿裤 尿不湿 尿布湿 纸尿片 纸尿裤 XL108片【12-17kg】,https://item.jd.com/10042215200986.html,http://img11.360buyimg.com/n1/jfs/t1/206654/29/39067/109101/64fff5a4Faa9855a8/11b4ebbf4aa0ff76.jpg,433,64950.00,1.20,1-2元
2023Q4,tmall,拉拉裤,728781529173,1746929,蓓秀,黑金山茶油,蓓秀黑金山茶油防红臀全包臀拉拉裤纸尿裤轻薄透气尿不湿体验,https://detail.tmall.com/item.htm?id=728781529173,//img.alicdn.com/imgextra/i1/3937219703/O1CN01zP26c22LY1vPMaHbY_!!3937219703-0-C2M.jpg,3865,64875.00,0.63,1元以下
2023Q4,jd,纸尿裤,100011173063,5486047,兔头妈妈甄选,Touch air,兔头妈妈Touch air超薄纸尿裤XL36片(12-17kg)宝宝尿片轻薄透气屁屁不闷,https://item.jd.com/100011173063.html,http://img11.360buyimg.com/n1/jfs/t1/249486/34/712/61754/658aa73aFae806768/d9be87fac143a778.jpg,1041,64859.74,1.98,1-2元
2023Q4,jd,纸尿裤,100000148312,3133226,凯儿得乐,日用轻薄（丝薄）,凯儿得乐丝薄日用纸尿裤L46片(9-14kg)超薄柔软透气大码婴儿尿不湿,https://item.jd.com/100000148312.html,http://img11.360buyimg.com/n1/jfs/t1/237634/1/7093/83512/6576ad48F150cbbbf/00ae2b099d16409d.jpg,641,64853.89,2.23,2-2.5元
2023Q4,dy,拉拉裤,'3584741841314146205,347287,Hope Baby/希望宝宝,自造奢柔,【20包链接 5选1】豪悦希望宝宝海藻奢润【新年限量款】纸尿裤/拉拉裤,https://haohuo.jinritemai.com/views/product/detail?id=3584741841314146205,https://p3-aio.ecombdimg.com/img/ecom-shop-material/iPCZPqG_m_45e9a0cbbf7ed5f94a58831f68918552_sx_629447_www800-800~tplv-resize:200:0.webp,41,64780.00,2.08,2-2.5元
2023Q4,dy,拉拉裤,'3627799047219367509,581917,三只小猪,婴儿面包裤-极地之花,8包送bavay露营帐篷！泡泡腰围透气拉拉裤新生儿纸尿裤尿不湿学步,https://haohuo.jinritemai.com/views/product/detail?id=3627799047219367509,https://lf3-cm.ecombdstatic.com/obj/ecom-shop-material/rNjXKDrn_m_fc50123c8fa3661b1b36b5381a0db11f_sx_420825_www800-800,924,64703.55,1.79,1-2元
2023Q4,jd,拉拉裤,10031099509043,5159691,婴芽,婴芽系列,婴芽纸尿裤超薄透气拉拉裤新生婴儿尿不湿男女宝宝通用干爽学步裤 拉拉裤L码2包100片【8-11kg】,https://item.jd.com/10031099509043.html,http://img11.360buyimg.com/n1/jfs/t1/227068/23/7979/83342/65788256Fe22a1da8/aa54f6eb422f6aef.jpg,1084,64623.82,1.26,1-2元
2023Q4,tmall,纸尿裤,577180979123,48751,Huggies/好奇,小森林,【预售】好奇心钻装小森林纸尿裤M50超薄透气宝宝尿不湿,https://detail.tmall.com/item.htm?id=577180979123,//img.alicdn.com/imgextra/i2/685092642/O1CN015KQZa81VO5IT8p1d4_!!685092642.jpg,276,64622.70,2.70,2.5-3.5元
2023Q4,dy,纸尿裤,'3573472626431134353,799932,欧贝比,星外访客,【26包】欧贝比星外访客婴儿宝宝超薄透气纸尿裤拉拉裤尿不湿达人,https://haohuo.jinritemai.com/views/product/detail?id=3573472626431134353,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/SPhToNX_m_b0a0d9b2c8d922e0d10faf8b75c4eabf_sx_613869_www800-800,36,64584.00,1.78,1-2元
2023Q4,dy,拉拉裤,'3440186891385856074,5486047,兔头妈妈甄选,Touch,【touch纸尿裤】兔头妈妈touch纸尿裤尿不湿婴儿超薄透气柔纸尿片,https://haohuo.jinritemai.com/views/product/detail?id=3440186891385856074,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/iYLBnjMM_m_f9f52f83085c73d04a06b5d22d488801_sx_561966_www800-800,661,64383.21,1.54,1-2元
2023Q4,jd,纸尿裤,100020993204,280406,moony,畅透系列,尤妮佳（MOONY）纸尿裤日本进口畅透大号尿不湿XL44片12-17kg男女通用,https://item.jd.com/100020993204.html,http://img11.360buyimg.com/n1/jfs/t1/216428/34/36557/94661/651775cdFbf6ba194/6eadf03ff8653725.jpg,1034,64281.90,1.46,1-2元
2023Q4,jd,纸尿裤,100007661720,581917,三只小猪,亲肤型(3D轻薄芯体),三只小猪Thethreepiggy3D轻薄纸尿裤L码120片(9-14KG),https://item.jd.com/100007661720.html,http://img11.360buyimg.com/n1/jfs/t1/234552/36/10070/110189/65892602F8434adf3/b7d675a475e16fa4.jpg,662,64156.92,1.30,1-2元
2023Q4,dy,纸尿裤,'3509990608079090894,3133226,凯儿得乐,比得兔,Care Daily/凯儿得乐比得兔纸尿裤拉拉裤 轻薄透气不闷小屁屁轻薄,https://haohuo.jinritemai.com/views/product/detail?id=3509990608079090894,https://lf26-cm.ecombdstatic.com/obj/ecom-shop-material/RJgprsIk_m_0caf733da90017f830d1912b90a3f52b_sx_179064_www1075-1075,695,64142.98,1.17,1-2元
2023Q4,jd,拉拉裤,10044384327758,48663,BEABA,大鱼海棠,碧芭宝贝直播专享大鱼海棠拉拉学步裤（新老款随机发） 拉拉学步裤XXL码-32片装-15kg+,https://item.jd.com/10044384327758.html,http://img11.360buyimg.com/n1/jfs/t1/226645/27/8131/89568/657a9975Feb7f0328/52317617a148acf8.jpg,789,64096.00,2.12,2-2.5元
2023Q4,jd,纸尿裤,10035622896723,48674,爽然,小画家,爽然（shinrea）小画家纸尿裤 高端系列婴儿尿不湿超薄透气新生儿 M16片 纸尿裤,https://item.jd.com/10035622896723.html,http://img11.360buyimg.com/n1/jfs/t1/232198/32/10246/118470/658e9e7eFc1e0b12b/8b9e47f03f89c592.jpg,6634,64038.11,1.19,1-2元
2023Q4,tmall,拉拉裤,669411670328,193954,盛夏光年,游泳,盛夏光年婴儿游一下泳宝宝游泳纸尿裤防水一次性游泳拉拉裤L-XXL,https://detail.tmall.com/item.htm?id=669411670328,//img.alicdn.com/imgextra/i3/2208811775333/O1CN01aQA25S1pGZ2g824N6_!!2208811775333.jpg,1146,63990.05,未定义,
2023Q4,dy,纸尿裤,'3599543739619649144,347271,宜婴,红花山茶,【宜婴便便裤】红花山茶纸尿裤超薄透气婴儿男女宝宝拉拉裤泡泡腰围,https://haohuo.jinritemai.com/views/product/detail?id=3599543739619649144,https://p6-aio.ecombdimg.com/obj/ecom-shop-material/YONNJhYg_m_1cb1de31f46232fd5bf912cb9f79be18_sx_373201_www800-800,580,63810.00,1.70,1-2元
2023Q4,dy,纸尿裤,'3618687587440540121,6993400,TONGANCHEN/童安臣,魔法透气,TONGANCHEN/童安臣纸尿裤/拉拉裤超薄柔透气单包【PX2】,https://haohuo.jinritemai.com/views/product/detail?id=3618687587440540121,https://lf6-cm.ecombdstatic.com/obj/ecom-shop-material/lsbjFzLw_m_0ce8131b2fee560c8fa970b5bf3759b0_sx_181634_www800-800,2672,63807.05,0.51,1-2元
2023Q4,jd,拉拉裤,33905559097,5486039,柔丫,芯太软,柔丫（rouya）纸尿裤拉拉裤小倾芯一体式小内裤新生婴尿不湿幼儿男女通用 芯太软拉拉裤XXL48片,https://item.jd.com/33905559097.html,http://img11.360buyimg.com/n1/jfs/t1/131594/11/31906/103901/648bf3fcFcfac58ae/79fe6e3b9a8ed5f9.jpg,936,63648.00,1.19,1-2元
2023Q4,dy,纸尿裤,'3543191730012726179,581917,三只小猪,亲肤型(3D轻薄芯体),首包破价【半包臀】三只小猪纸尿裤新生儿婴儿隔尿垫拉拉裤尿不湿,https://haohuo.jinritemai.com/views/product/detail?id=3543191730012726179,https://lf3-cm.ecombdstatic.com/obj/ecom-shop-material/rNjXKDrn_m_7bd2c9d880e8d3e54076c41bfa6b2ef2_sx_385007_www800-800,1801,63488.33,1.30,1-2元
2023Q4,dy,拉拉裤,'3578025865109484673,4689874,新个性,灵动乐透,新个性【拍一发二】超薄透气亲肤新生儿柔软侧漏薄款新生儿纸尿裤,https://haohuo.jinritemai.com/views/product/detail?id=3578025865109484673,https://lf26-cm.ecombdstatic.com/obj/ecom-shop-material/hLOlxzXQ_m_d298e854ab001bf993d8322c5fae1db1_sx_947945_www3200-3200,1391,63287.90,0.70,1-2元
2023Q4,jd,拉拉裤,10037844453382,48751,Huggies/好奇,皇家御裤,好奇（Huggies）拉拉裤皇家御裤成长裤婴儿尿不湿新老包装随机发【多仓直发】 拉拉裤XL64片【12-17kg】,https://item.jd.com/10037844453382.html,http://img11.360buyimg.com/n1/jfs/t1/166395/10/34391/138431/64abad0dFa427c9c3/ab00ea7d2ea2e503.jpg,443,63237.00,1.80,1-2元
2023Q4,tmall,拉拉裤,620967768154,280406,moony,畅透系列,【自营】日本moony 小内裤纸尿裤 XL男38片*3 年货婴儿尿不湿尿片,https://detail.tmall.com/item.htm?id=620967768154,//img.alicdn.com/imgextra/i4/2549841410/O1CN015Iu9T71MHpLpWD9XA_!!2549841410-0-tmg_sticker.jpg,283,63215.00,1.46,1-2元
2023Q4,jd,拉拉裤,10033749837952,3780888,妙而舒,经典（瞬爽透气）,花王拉拉裤 妙而舒Merries婴儿尿不湿 宝宝学步裤成长裤 XL 1包 38片,https://item.jd.com/10033749837952.html,http://img11.360buyimg.com/n1/jfs/t1/224511/32/6987/126103/6572935fF5865ab06/61811bfa4339f4cf.png,770,63171.26,1.80,1-2元
2023Q4,dy,拉拉裤,'3631520977906748891,7338133,小胖旦,中国茶粹,【拍四发六】中国茶粹小胖旦亲肤纸尿裤/拉拉裤超薄干爽透气尿不湿,https://haohuo.jinritemai.com/views/product/detail?id=3631520977906748891,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/PmIbaeZY_m_92436dbd21574c4c21ac5f9dfdb8e7ef_sx_589100_www800-800,236,63051.00,1.91,1-2元
2023Q4,jd,纸尿裤,100006285015,5486039,柔丫,小倾芯,柔丫小倾芯纸尿裤L50片(9-14KG)尿不湿透气超薄芯体环腰,https://item.jd.com/100006285015.html,http://img11.360buyimg.com/n1/jfs/t1/237016/40/10449/101973/658d124cF4ca58d03/80476caac5e77301.jpg,953,62643.35,1.30,1-2元
2023Q4,tmall,纸尿裤,557934847712,3780888,妙而舒,经典（瞬爽透气）,【自营】日本进口花王妙而舒透气婴儿宝宝尿片纸尿裤尿不湿S82*3,https://detail.tmall.com/item.htm?id=557934847712,//img.alicdn.com/imgextra/i4/2549841410/O1CN01zHFXAx1MHpLRgTE9u_!!2549841410-0-tmg_sticker_hand.jpg,246,62446.90,1.80,1-2元
2023Q4,tmall,拉拉裤,617819712019,48663,BEABA,family,碧芭宝贝family婴儿拉拉训练裤超薄透气尿不湿训练裤L-3XL码*4包,https://detail.tmall.com/item.htm?id=617819712019,//img.alicdn.com/imgextra/i2/2200573698992/O1CN01S22l1Z2GIOKVKcWMB-2200573698992.jpg,237,62432.00,1.88,1-2元
2023Q4,tmall,纸尿裤,627343703561,67252,大王,自然之恩,【双11】大王天使自然之恩环贴式纸尿裤XL38*3透气棉柔尿不湿,https://detail.tmall.com/item.htm?id=627343703561,//img.alicdn.com/bao/uploaded/i4/1954078037/O1CN01XciUow29F05Do1mSy_!!1954078037.jpg,210,62377.45,4+,3.5元+
2023Q4,dy,拉拉裤,'3600540644529027253,193954,盛夏光年,GALA,Beaba碧芭盛夏光年GALA纸尿裤婴儿尿不湿薄透气干爽拉拉裤学步裤,https://haohuo.jinritemai.com/views/product/detail?id=3600540644529027253,https://lf3-cm.ecombdstatic.com/obj/ecom-shop-material/dyrzzLcp_m_b62d8d5c06abc6ed633403b40cb7453f_sx_159164_www800-800,896,62230.40,2.75,2.5-3.5元
2023Q4,tmall,纸尿裤,698193101403,8980,南极人,星空奇遇,南极人纸尿裤婴儿超薄透气拉拉裤男女宝宝专用秋冬尿不湿官方尿片,https://detail.tmall.com/item.htm?id=698193101403,//img.alicdn.com/imgextra/i4/2187594834/O1CN01l9icd41la1TEl7zRy_!!2187594834.jpg,1298,62111.70,1元以下,1元以下
2023Q4,dy,纸尿裤,'3612980748119853067,5172673,Anmous,宇航员,【暖冬季】安慕斯宇航员婴幼儿纸尿裤男女宝通用尿不湿干爽透气,https://haohuo.jinritemai.com/views/product/detail?id=3612980748119853067,https://lf26-cm.ecombdstatic.com/obj/ecom-shop-material/quKoxPj_m_4d5611738b893e92296fd89a1278ff3f_sx_387289_www800-800,929,62025.82,1.06,1-2元
2023Q4,tmall,拉拉裤,590961562305,3133226,凯儿得乐,萌趣,凯儿得乐萌趣婴儿拉拉裤纸尿裤尿不湿柔薄透气成长裤新生宝宝专用,https://detail.tmall.com/item.htm?id=590961562305,//img.alicdn.com/imgextra/i1/3121910989/O1CN01rLGu4E1JB0aPbXPYi_!!0-item_pic.jpg,710,61899.75,1.68,1-2元
2023Q4,tmall,拉拉裤,629710120410,6123232,Robasuk/柔比舒,芯柔,柔比舒xl拉拉裤xxl码婴儿超薄透气纸尿裤s新生男女宝宝m尿不湿l夏,https://detail.tmall.com/item.htm?id=629710120410,//img.alicdn.com/imgextra/i3/2206536120023/O1CN01EikE6q1C2ZybrQvHb_!!2206536120023.jpg,958,61882.20,未定义,1元以下
2023Q4,tmall,纸尿裤,653017646343,3133226,凯儿得乐,萌趣,凯儿得乐萌趣mini纸尿裤新生婴儿适用轻柔干爽透气尿不湿非拉拉裤,https://detail.tmall.com/item.htm?id=653017646343,//img.alicdn.com/imgextra/i2/3121910989/O1CN01J4lOH51JB0aPgIDno_!!3121910989.jpg,1489,61810.00,1.68,1-2元
2023Q4,jd,纸尿裤,12965985859,280409,露安适,柔护,露安适（Lelch）婴儿乐享甜睡柔护纸尿裤NB30片新生儿尿不湿小包装,https://item.jd.com/12965985859.html,http://img11.360buyimg.com/n1/jfs/t1/180408/21/41264/102406/6554ed75Fb38d1e03/d96ec1b2b55fa9ec.jpg,1237,61763.00,2.70,2.5-3.5元
2023Q4,tmall,纸尿裤,653894123730,114153,BOBDOG/巴布豆,全芯柔,巴布豆纸尿裤全芯柔L136片超柔亲肤超薄婴儿新生儿宝宝尿不湿,https://detail.tmall.com/item.htm?id=653894123730,//img.alicdn.com/imgextra/i1/6000000000910/O1CN0143Qth21IapJebBsnI_!!6000000000910-0-sm.jpg,498,61752.00,未定义,1元以下
2023Q4,tmall,纸尿裤,611814969538,5486039,柔丫,芯太软,柔丫芯太软纸尿裤L56片超薄透气环腰男女婴儿尿不湿非拉拉裤,https://detail.tmall.com/item.htm?id=611814969538,//img.alicdn.com/imgextra/i4/6000000001800/O1CN01JHVDwD1PARnphRHaW_!!6000000001800-0-sm.jpg,903,61740.00,1.19,1-2元
2023Q4,dy,拉拉裤,'3583631763991329711,7338133,小胖旦,中国茶粹,【拍四发六】中国茶粹小胖旦柔软纸尿裤/拉拉裤亲肤超薄干爽尿不湿,https://haohuo.jinritemai.com/views/product/detail?id=3583631763991329711,https://p6-aio.ecombdimg.com/obj/ecom-shop-material/HqFPONcp_m_c36751dbd0062ad2e3f8dfea278fa207_sx_417768_www800-800,231,61686.00,1.91,1-2元
2023Q4,tmall,纸尿裤,617376956267,48751,Huggies/好奇,小桃裤/铂金装,【预售】好奇铂金装婴儿纸尿裤M120小桃裤超薄透气尿不湿,https://detail.tmall.com/item.htm?id=617376956267,//img.alicdn.com/imgextra/i3/685092642/O1CN01HQZ9BW1VO5ISe5xzp_!!0-item_pic.jpg,163,61390.00,1.34,1-2元
2023Q4,dy,纸尿裤,'3560776344130462599,1835218,哈比诺,Cool,【小壳妈咪专属】哈比诺腰贴型婴幼儿纸尿裤一片式夏季轻薄拉拉裤,https://haohuo.jinritemai.com/views/product/detail?id=3560776344130462599,https://lf26-cm.ecombdstatic.com/obj/ecom-shop-material/ufLLnqdZ_m_21c262f0ac06237fb2202be26234fb5c_sx_812983_www750-750,582,61288.00,1.38,1-2元
2023Q4,tmall,拉拉裤,641363872669,5159691,婴芽,爱芽系列,婴芽超薄透气拉拉裤xxxl婴儿干爽纸尿裤xl宝宝学步尿不湿m/l/xxl,https://detail.tmall.com/item.htm?id=641363872669,//img.alicdn.com/imgextra/i1/2206931663091/O1CN01FOzHVi1Yhj72Bgb67_!!2206931663091.jpg,956,61230.40,0.84,1元以下
2023Q4,jd,拉拉裤,1713471,2367490,小鹿叮叮,超薄,小鹿叮叮超薄成长裤XL码72片(11-20kg)尿不湿男女宝宝透气学步裤拉拉裤,https://item.jd.com/1713471.html,http://img11.360buyimg.com/n1/jfs/t1/95321/21/44330/88485/64fec598F41467b2e/1cfafef7853393fc.jpg,557,61176.50,1.15,1-2元
2023Q4,dy,拉拉裤,'3605897103555055284,3513841,爸爸的选择,铂金版云朵裤,【晓娅专享】6包爸爸的选择铂金装云朵裤柔软超薄纸尿裤拉拉裤,https://haohuo.jinritemai.com/views/product/detail?id=3605897103555055284,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/vMNTAyNI_m_bd792c72a7943f8c3351ec8f438b4ff3_sx_114920_www800-800,363,60984.00,未定义,1-2元
2023Q4,tmall,拉拉裤,601820344454,114153,BOBDOG/巴布豆,小波浪,天猫官方自营巴布豆小波浪亲肤拉拉裤学步小内裤XL60片婴儿尿不湿,https://detail.tmall.com/item.htm?id=601820344454,//img.alicdn.com/imgextra/i2/6000000002475/O1CN01ww05K61U9b66hZbWo_!!6000000002475-2-at.png,722,60795.90,0.46,1元以下
2023Q4,tmall,纸尿裤,636451452642,280406,moony,甄选系列,尤妮佳moony甄选小风铃纸尿裤L52片超薄透气婴儿新生儿宝宝尿不湿,https://detail.tmall.com/item.htm?id=636451452642,//img.alicdn.com/imgextra/i3/6000000003785/O1CN01V2XTfM1dpZo0CqnfC_!!6000000003785-0-at.jpg,884,60773.00,0.96,1元以下
2023Q4,tmall,拉拉裤,578499283099,274044,帮宝适,一级帮,帮宝适一级帮拉拉裤®XXL50婴儿超薄透气宝宝尿不湿裤型尿裤,https://detail.tmall.com/item.htm?id=578499283099,//img.alicdn.com/imgextra/i1/2222565409/O1CN01uV2seh1ppNDBduNo3_!!2222565409.jpg,376,60746.20,1.80,1-2元
