时间,平台,子品类,tb_item_id,品牌名,系列,名称,链接,图片,销量,销售额,片单价,价位段,片单价-人工,价格段-人工
2023Q3,dy,纸尿裤,'3497743264004625446,Huggies/好奇,柯基裤/软萌星人,好奇皇家御裤云锦麒麟裤新生儿婴儿尿不湿纸尿裤拉拉裤NB-XXXL,https://haohuo.jinritemai.com/views/product/detail?id=3497743264004625446,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/pUMQIGaB_m_92ed9f3bff7a8f67e7ba6f4cce3ff713_sx_324185_www800-800,6,1229.90,2.15,2-2.5元,,
2023Q3,dy,拉拉裤,'3510140957737781913,Dress/吉氏,汪汪队,Dress/吉氏【海歌推荐】汪汪队高端夜用大吸量纸尿裤超薄透气M码,https://haohuo.jinritemai.com/views/product/detail?id=3510140957737781913,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/TtDrkZdq_m_0b5a309cc7d000b4b6ba0e1a3eb2fc68_sx_167156_www800-800,14,1228.80,1.37,1-2元,,
2023Q3,dy,纸尿裤,'3585625505115824347,趣天才,花花世界,趣天才【KSR*拍3包送黑色星空顶遛娃】花花世界纸尿裤婴幼儿超薄,https://haohuo.jinritemai.com/views/product/detail?id=3585625505115824347,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/FmPDbMza_m_18b00ae42d04c74aaf8c8ce726a58904_sx_585351_www800-800,20,1198.00,2.30,2-2.5元,,
2023Q3,tmall,拉拉裤,667825143480,BEABA,丛林物语,【新升级】碧芭宝贝丛林物语森罗秘境婴儿拉拉裤L/2XL/3XL尿不湿,https://detail.tmall.com/item.htm?id=667825143480,//img.alicdn.com/imgextra/i2/2213098605868/O1CN01kBJIZZ1tDayRahwve_!!2213098605868.jpg,8,1128.00,2.12,2-2.5元,,
2023Q3,dy,纸尿裤,'3523135954871285325,兔头妈妈甄选,Touch air,兔头妈妈 Touch air/touch/探索婴儿纸尿裤 轻薄柔软透气便携装,https://haohuo.jinritemai.com/views/product/detail?id=3523135954871285325,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/iYLBnjMM_m_06fab63d77c6ae685ee7516f76f7e5ad_sx_331560_www800-800,108,1099.20,1.98,1-2元,,
2023Q3,tmall,纸尿裤,654095839570,BBC,专研臀肌,【黑卡专享】babycare纸尿裤专研臀肌尿不湿新生儿NB/S码4片,https://detail.tmall.com/item.htm?id=654095839570,//img.alicdn.com/imgextra/i1/2275046294/O1CN01DAmjWP1wMhe4OU6Qw_!!0-item_pic.jpg,37,1098.81,2.95,2.5-3.5元,,
2023Q3,dy,拉拉裤,'3567664842653460356,猫人,金质棉柔,MiiOW/猫人【睡眠之星】试用8片双热风纸尿裤泡泡腰围拉拉裤超值,https://haohuo.jinritemai.com/views/product/detail?id=3567664842653460356,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/vkBelESf_m_d5512408631c1fcf42d6710a30af629d_sx_682328_www800-800,110,1089.00,未定义,未定义,,
2023Q3,tmall,纸尿裤,607779314751,妙而舒,经典（瞬爽透气）,【自营】日本花王妙而舒透气婴儿超薄纸尿裤尿不湿S82+6片*2进口,https://detail.tmall.com/item.htm?id=607779314751,//img.alicdn.com/imgextra/O1CN01Ia7gKQ1MHpJKjHuuY_!!2549841410-0-sm.jpg,6,1073.04,1.80,1-2元,,
2023Q3,dy,拉拉裤,'3609990715041538710,BEABA,光年之外,【九九户外购】光年之外纸尿裤拉拉裤拍一发2,https://haohuo.jinritemai.com/views/product/detail?id=3609990715041538710,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/TmNtIWUm_m_eb7dfa4d4086e8e0abccc26b04279046_sx_160697_www1396-1396,9,1062.00,3.20,2.5-3.5元,,
2023Q3,tmall,拉拉裤,653955174296,D－SLEEPBABY/舒氏宝贝,小猪佩奇棉花糖,舒氏宝贝小猪佩奇拉拉裤XL54*3婴儿日夜用超薄透气尿不湿非纸尿裤,https://detail.tmall.com/item.htm?id=653955174296,//img.alicdn.com/imgextra/i4/6000000001177/O1CN01nhPoEu1KZ71uvw5K3_!!6000000001177-0-sm.jpg,5,1048.50,nan,1-2元,,
2023Q3,tmall,纸尿裤,684869107478,大王,维E,大王维E短裤纸尿裤XXL透气干爽绵柔尿不湿婴儿透气尿片,https://detail.tmall.com/item.htm?id=684869107478,//img.alicdn.com/imgextra/i3/2201480566031/O1CN01OM4rJP1uQFVNRZuUq_!!0-item_pic.jpg,13,1014.00,1.69,1-2元,,
2023Q3,jd,纸尿裤,10047371138760,帮宝适,清新帮,帮宝适 清新帮 纸尿裤 婴儿尿不湿 新生儿NB76片 （0-5KG）,https://item.jd.com/10047371138760.html,http://img11.360buyimg.com/n1/jfs/t1/164326/30/34114/139851/642d269fF2f0f2a8c/68700f12eb8770e1.jpg,16,1012.00,1.44,1-2元,,
2023Q3,dy,拉拉裤,'3514413182955428237,哆啦哈蕾,森系,【达人专属】哆啦哈蕾4包婴儿超薄纸尿裤柔软尿不湿森系plus拉拉裤,https://haohuo.jinritemai.com/views/product/detail?id=3514413182955428237,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/sIprhmdZ_m_fa556950a47d5a65592ee4609aadd218_sx_859706_www800-800,6,1008.00,1.06,1-2元,,
2023Q3,tmall,纸尿裤,555683707244,帮宝适,一级帮,【重磅升级】帮宝适一级帮纸尿裤L52超软超薄透气婴儿宝宝尿不湿,https://detail.tmall.com/item.htm?id=555683707244,//img.alicdn.com/imgextra/i4/6000000007720/O1CN01AdsqGv26toTh9t9c6_!!6000000007720-0-sm.jpg,20,998.00,1.80,1-2元,,
2023Q3,dy,拉拉裤,'3534824386353872625,BEABA,Radio,【品牌官方】碧芭宝贝Radio收音机系列婴幼儿超薄柔软透气纸尿裤,https://haohuo.jinritemai.com/views/product/detail?id=3534824386353872625,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/rupmvri_m_69888d70db69b2ea68fe0a8c160e23c1_sx_134983_www790-790,15,995.00,1.74,1-2元,,
2023Q3,dy,拉拉裤,'3533683389678923548,露安适,纯净小熊,【纯净系列】露安适小奶熊袋装婴儿日夜用纸尿裤拉拉裤轻薄透气SS,https://haohuo.jinritemai.com/views/product/detail?id=3533683389678923548,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/oBNwjUW_m_88bed7787afdd4471ace6aab6acfbcc3_sx_409558_www800-800,5,995.00,2.73,2.5-3.5元,,
2023Q3,jd,纸尿裤,100023108676,Huggies/好奇,企鹅裤,好奇（Huggies）治愈之柔纸尿裤 L3片（体验装）,https://item.jd.com/100023108676.html,http://img11.360buyimg.com/n1/jfs/t1/111213/36/22137/61069/6202448cE7ff47675/73636782b91d5fba.jpg,42,919.80,4.60,3.5+,,
2023Q3,tmall,纸尿裤,703609348307,Huggies/好奇,企鹅裤,好奇治愈之柔小企鹅纸尿裤M3片,https://detail.tmall.com/item.htm?id=703609348307,//img.alicdn.com/imgextra/O1CN01rT66Sw1VO5DpXWRdW_!!0-item_pic.jpg,3,900.00,4.60,3.5+,,
2023Q3,tmall,纸尿裤,557740656450,妙而舒,经典（瞬爽透气）,【自营】日本花王Merries妙而舒超薄透气纸尿裤尿不湿NB90片*2包,https://detail.tmall.com/item.htm?id=557740656450,//img.alicdn.com/imgextra/O1CN01RCzrVk1MHpIK4FdhO_!!2549841410-0-sm.jpg,5,897.45,1.80,1-2元,,
2023Q3,dy,拉拉裤,'3550607785710499937,BEABA,大鱼海棠,【官旗甄选】碧芭宝贝大鱼海棠婴儿纸尿裤透气轻薄柔软拉拉裤GY,https://haohuo.jinritemai.com/views/product/detail?id=3550607785710499937,https://p9-aio.ecombdimg.com/obj/ecom-shop-material/iEsBPqG_m_5cf7aff453ec5b907c4fd1f62a8eab14_sx_509843_www800-800,9,891.00,2.12,2-2.5元,,
2023Q3,tmall,拉拉裤,38854159161,moony,畅透系列,官方尤妮佳moony畅透裤型纸尿裤L44片男女通用日本进口尿不湿,https://detail.tmall.com/item.htm?id=38854159161,//img.alicdn.com/imgextra/i4/6000000003450/O1CN01bC1Sul1bM9GDcZzS5_!!6000000003450-0-sm.jpg,6,888.00,1.46,1-2元,,
2023Q3,dy,拉拉裤,'3560637354769264105,咕尼熊,明日之星,咕尼熊【纸尿裤/拉拉裤10片试用装】双泡泡腰围超薄透气尿不湿,https://haohuo.jinritemai.com/views/product/detail?id=3560637354769264105,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/v1_gfqhwIXz_71190652567440263680439_1dfadbf50991422e9a84e02dd5e56819_sx_58129_www800-800,86,851.40,未定义,未定义,,
2023Q3,jd,纸尿裤,27864433438,安儿乐,干爽超薄,安儿乐超薄干爽系列 XL加大码108片【纸尿裤】,https://item.jd.com/27864433438.html,http://img11.360buyimg.com/n1/jfs/t1/207560/1/37353/121004/64bf3c16F626963de/df535b7f9ec2abd5.jpg,7,833.00,0.73,1元以下,,
2023Q3,tmall,纸尿裤,617820077960,BBC,Air Pro,【预售】babycare纸尿裤夏季Airpro婴儿超薄透气bbc尿不湿M50*5,https://detail.tmall.com/item.htm?id=617820077960,//img.alicdn.com/imgextra/O1CN01GrbGiy1KCfZSpburM_!!0-item_pic.jpg,2,830.00,2.08,2-2.5元,,
2023Q3,dy,拉拉裤,'3559761548593483197,盛夏光年,GALA,【官方优选】盛夏光年 大艺术家拉拉裤/纸尿裤婴儿薄透气尿不湿,https://haohuo.jinritemai.com/views/product/detail?id=3559761548593483197,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/ogsjzbIP_m_eff8dc2221f7776163c8082f1561825f_sx_368726_www800-800,4,792.00,2.75,2.5-3.5元,,
2023Q3,tmall,纸尿裤,577462060374,Huggies/好奇,小森林,【预售】好奇心钻装小森林纸尿裤XL32超薄透气宝宝尿不湿,https://detail.tmall.com/item.htm?id=577462060374,//img.alicdn.com/imgextra/i1/685092642/O1CN010tppPC1VO5HqWLyqe_!!685092642.jpg,2,774.00,2.70,2.5-3.5元,,
2023Q3,tmall,纸尿裤,38858578041,moony,畅透系列,官方尤妮佳moony畅透纸尿裤L54片日本进口尿不湿,https://detail.tmall.com/item.htm?id=38858578041,//img.alicdn.com/imgextra/i2/6000000003017/O1CN01eFy3y11Y9pmYEKDfz_!!6000000003017-0-sm.jpg,7,763.00,1.46,1-2元,,
2023Q3,dy,拉拉裤,'3514813339010215459,梦想家,星空,梦想家【1包旗舰款】纸尿裤拉拉裤轻薄洁净透气婴儿3D绵柔 ,https://haohuo.jinritemai.com/views/product/detail?id=3514813339010215459,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/ymLNEINE_m_abb8d03ebe84e0204b0c99d16f6d014f_sx_179246_www800-800,22,745.80,未定义,未定义,,
2023Q3,tmall,纸尿裤,658645463644,麦酷酷,果果堂,MAKUKU麦酷酷果果堂婴儿纸尿裤新生超柔薄透气宝宝尿不湿NBSML,https://detail.tmall.com/item.htm?id=658645463644,//picasso.alicdn.com/imgextra/O1CNA1bfiOgu1MA2WfouNv1_!!2212383761393-0-psf.jpg,11,699.00,nan,1-2元,,
2023Q3,tmall,拉拉裤,634154149604,盛夏光年,GALA,盛夏光年gala婴儿拉拉裤l-3xl码*2包超薄透气满版印刷宝宝学步裤,https://detail.tmall.com/item.htm?id=634154149604,//img.alicdn.com/imgextra/i1/2208811775333/O1CN01VeDcQe1pGZ2wXwZdE_!!2208811775333.jpg,3,684.00,2.75,2.5-3.5元,,
2023Q3,tmall,纸尿裤,657677271768,bebetour,爱丽丝系列,bebetour爱丽丝纸尿裤超薄透气新生儿宝宝尿不湿*4包,https://detail.tmall.com/item.htm?id=657677271768,//img.alicdn.com/imgextra/O1CN014J6b3z1q1jsBQ51mG_!!1666725436.jpg,1,680.00,2.40,2-2.5元,,
2023Q3,tmall,纸尿裤,635002762300,妙而舒,经典（瞬爽透气）,【自营】日本花王纸尿裤L54片*4 妙而舒婴儿尿不湿L透气超薄宝宝,https://detail.tmall.com/item.htm?id=635002762300,//img.alicdn.com/imgextra/i3/2549841410/O1CN01ZNOy441MHpJetewYl_!!2549841410-0-sm.jpg,2,669.27,1.80,1-2元,,
2023Q3,dy,拉拉裤,'3586953695834864931,moony,Q薄萌羽,【兔年限定1箱装】尤妮佳moonyQ薄萌羽婴幼儿干爽纸尿裤/安心裤,https://haohuo.jinritemai.com/views/product/detail?id=3586953695834864931,https://p9-aio.ecombdimg.com/obj/ecom-shop-material/EzHctwqt_m_79baaf01538499563b96b2c3b4ea6874_sx_408753_www800-800,4,652.00,1.50,1-2元,,
2023Q3,tmall,纸尿裤,555912989430,帮宝适,一级帮,一级帮宝适纸尿裤中码M144片 宝宝超薄透气婴儿尿不湿,https://detail.tmall.com/item.htm?id=555912989430,//img.alicdn.com/imgextra/i1/2650979185/O1CN01FOhw6O2Himer5omha_!!2650979185-0-lubanu-s.jpg,3,641.40,1.80,1-2元,,
2023Q3,tmall,拉拉裤,617684413682,BEABA,family,碧芭宝贝family伐木累尿不湿超薄透气训练裤-默认发纸尿裤L,https://detail.tmall.com/item.htm?id=617684413682,//img.alicdn.com/imgextra/O1CN01DIwx6R2GIOHGv4p3G_!!0-item_pic.jpg,4,632.00,1.88,1-2元,,
2023Q3,dy,拉拉裤,'3582559072093877609,Daddy baby/爹地宝贝,甄稀动物,【小壳妈咪专属2包】爹地宝贝奇妙-甄稀动物拉拉裤成长裤纸尿裤,https://haohuo.jinritemai.com/views/product/detail?id=3582559072093877609,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/hmKbtXI_m_31efe23a947fb8d6d9792bbdd6600412_sx_393397_www800-800,4,632.00,未定义,未定义,,
2023Q3,dy,拉拉裤,'3580238956664591753,猫人,金质棉柔,猫人宝贝【16片】双热风纸尿裤泡泡腰围拉拉裤（新款）成长裤,https://haohuo.jinritemai.com/views/product/detail?id=3580238956664591753,https://p6-aio.ecombdimg.com/obj/ecom-shop-material/teLcEOhG_m_bebe7ab9909d6d572a4a1e800b21dac7_sx_245489_www800-800,29,624.96,未定义,未定义,,
2023Q3,tmall,拉拉裤,701163043641,Huggies/好奇,皇家御裤,好奇麒麟裤宝宝透气超薄成长裤【尺码任选】,https://detail.tmall.com/item.htm?id=701163043641,//img.alicdn.com/imgextra/O1CN01rMdRl91VO5DjpuYhD_!!0-item_pic.jpg,1,610.20,1.80,1-2元,,
2023Q3,tmall,纸尿裤,638989918300,moony,畅透系列,【自营】【真香认证】 moony腰贴型婴儿纸尿裤 L 54片*4包母婴,https://detail.tmall.com/item.htm?id=638989918300,//img.alicdn.com/imgextra/O1CN01nq7S3j1mIuEMtTxJR_!!2200657724932-0-sm.jpg,2,578.16,1.46,1-2元,,
2023Q3,dy,拉拉裤,'3527586913282303903,英维妮,柔薄透气,【粉丝专属】英维妮柔薄透气（纸尿裤or全包臀一体裤任选）瞬吸,https://haohuo.jinritemai.com/views/product/detail?id=3527586913282303903,https://p9-aio.ecombdimg.com/obj/ecom-shop-material/v1_PRXUAeUJ_70856292753443228240740_03e4e376c54114c50abfa6a5ad1cb1e1_sx_489058_www800-800,8,549.80,1.57,1-2元,,
2023Q3,tmall,纸尿裤,667112817912,BEABA,丛林物语,【新升级】碧芭宝贝丛林物语森罗秘境婴儿纸尿裤M/L/XL透气尿不湿,https://detail.tmall.com/item.htm?id=667112817912,//img.alicdn.com/imgextra/i3/2213098605868/O1CN01ksfbxl1tDaxqazu9i_!!2213098605868.jpg,4,549.00,2.12,2-2.5元,,
2023Q3,tmall,纸尿裤,601489821936,伴宝爽,大环腰,伴宝爽纸尿裤婴儿超薄透气S儿童干爽尿不湿L码男女宝宝M拉拉xl裤,https://detail.tmall.com/item.htm?id=601489821936,//img.alicdn.com/imgextra/i3/2204798664974/O1CN01qy4CuH1mc8k08C3l3_!!0-item_pic.jpg,10,549.00,nan,1元以下,,
2023Q3,dy,纸尿裤,'3563956771875873180,BEABA,神现,碧芭宝贝神现国风系列超薄高透气纸尿裤尿不湿柔软拉拉裤新生儿,https://haohuo.jinritemai.com/views/product/detail?id=3563956771875873180,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/ZuookqBr_m_e1181956dc131b01580980d78fd34299_sx_271444_www800-800,4,516.00,1.93,1-2元,,
2023Q3,tmall,拉拉裤,652585394077,moony,畅透系列,官方尤妮佳moony畅透裤型纸尿裤XL38片*4包男女通用日本进口,https://detail.tmall.com/item.htm?id=652585394077,//img.alicdn.com/imgextra/i2/6000000006264/O1CN01Opfqjg1w8xn32Pt9M_!!6000000006264-2-at.png,1,516.00,1.46,1-2元,,
2023Q3,dy,纸尿裤,'3553270691111528267,小胖旦,中国茶粹,【宠粉专享】小胖旦中国茶粹纸尿裤/拉拉裤轻薄透气3包旅行试用装,https://haohuo.jinritemai.com/views/product/detail?id=3553270691111528267,https://p6-aio.ecombdimg.com/obj/ecom-shop-material/HqFPONcp_m_8484375bbd685349567e97f734cec344_sx_651293_www800-800,52,514.80,nan,1元以下,,
2023Q3,dy,拉拉裤,'3581594660986058829,infant/婴霏特,元白轻奢,【小壳妈咪】INFANT婴霏特0.8D轻奢小白片纸尿裤/拉拉裤超薄款,https://haohuo.jinritemai.com/views/product/detail?id=3581594660986058829,https://p9-aio.ecombdimg.com/obj/ecom-shop-material/DVIjmyNI_m_d7821ed01a3bee1574f542102d192106_sx_1274337_www3333-3333,5,495.00,未定义,未定义,,
2023Q3,dy,纸尿裤,'3573035742374534452,BBC,皇室,BBC 皇室弱酸 狮子王国 婴儿纸尿裤/拉拉裤 【 2包  可备注混码】,https://haohuo.jinritemai.com/views/product/detail?id=3573035742374534452,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/ITOlbVkH_m_7b7feba5be0494a0e2a1c1ec7ec69cfa_sx_89130_www654-654,3,477.00,2.45,2-2.5元,,
2023Q3,tmall,纸尿裤,657045118316,松达,山茶油茁芯,【拍一发三】松达臻柔尿不湿婴儿超薄透气新生儿纸尿裤S/M/L/XL码,https://detail.tmall.com/item.htm?id=657045118316,//img.alicdn.com/imgextra/i1/2210831768006/O1CN01PFsjFJ290nfDDWCZZ_!!0-item_pic.jpg,3,474.00,nan,1-2元,,
2023Q3,tmall,纸尿裤,618451993041,十月结晶,小小冒险家,【拍全尺码链接】十月结晶冒险家婴儿纸尿裤宝宝尿不湿S码*62片,https://detail.tmall.com/item.htm?id=618451993041,//img.alicdn.com/imgextra/O1CN01zlRWqG1RFbPvadxAX_!!0-item_pic.jpg,3,417.00,1.44,1-2元,,
2023Q3,tmall,纸尿裤,38875557322,moony,畅透系列,官方尤妮佳moony畅透纸尿裤M64片日本进口尿不湿,https://detail.tmall.com/item.htm?id=38875557322,//img.alicdn.com/imgextra/i3/6000000006870/O1CN01ArDV2G20cVo6ESxYv_!!6000000006870-0-sm.jpg,7,412.50,1.46,1-2元,,
2023Q3,tmall,纸尿裤,577180979123,Huggies/好奇,小森林,【预售】好奇心钻装小森林纸尿裤M50超薄透气宝宝尿不湿,https://detail.tmall.com/item.htm?id=577180979123,//img.alicdn.com/imgextra/O1CN01HkbK401VO5FVMcRml_!!685092642.jpg,2,393.62,2.70,2.5-3.5元,,
2023Q3,tmall,纸尿裤,682201426210,妙而舒,经典（瞬爽透气）,【自营】花王Merries紙尿褲 S88枚*2 原箱发货,https://detail.tmall.com/item.htm?id=682201426210,//img.alicdn.com/imgextra/i2/2200657724932/O1CN01mDwny21mIuGAM1qpi_!!2200657724932-0-sm.jpg,2,366.00,1.80,1-2元,,
2023Q3,dy,纸尿裤,'3593106389133850853,松达,臻薄芯体验（臻薄）,【纸尿裤试用】臻薄系列腰贴型婴儿纸尿裤 尿不湿柔软透气 新生儿,https://haohuo.jinritemai.com/views/product/detail?id=3593106389133850853,https://p9-aio.ecombdimg.com/obj/ecom-shop-material/gqsRzI_m_adcfaf8a03648cb05071c97415ff74c7_sx_228465_www800-800,9,359.10,1.75,1-2元,,
2023Q3,dy,拉拉裤,'3506076005183925815,BEABA,冰淇淋,【海歌专属】碧芭宝贝冰淇淋SP系列婴儿透气纸尿裤拉拉裤2包装超薄,https://haohuo.jinritemai.com/views/product/detail?id=3506076005183925815,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/rupmvri_m_918561d14e02016f081998c3e7edb057_sx_2089675_www3334-3334,2,358.00,2.22,2-2.5元,,
2023Q3,dy,纸尿裤,'3515543575834305816,盛夏光年,GALA,【官方优选】盛夏光年音乐浪潮系列 婴儿拉拉裤/纸尿裤透气尿不湿,https://haohuo.jinritemai.com/views/product/detail?id=3515543575834305816,https://p6-aio.ecombdimg.com/obj/ecom-shop-material/ogsjzbIP_m_fb222d1fdec06827536497af59c88f75_sx_363783_www800-800,5,345.00,2.75,2.5-3.5元,,
2023Q3,dy,拉拉裤,'3551719973917475796,哆啦哈蕾,森系plus, 福利哆啦哈蕾体验装纸尿裤全系列试用装一次性婴儿超薄弱酸透气,https://haohuo.jinritemai.com/views/product/detail?id=3551719973917475796,https://p6-aio.ecombdimg.com/obj/ecom-shop-material/sIprhmdZ_m_f08fe84053c74031b74330753c84dd64_sx_601525_www800-800,84,327.60,nan,1-2元,,
2023Q3,dy,纸尿裤,'3552318144750160927,Huggies/好奇,小桃裤/铂金装,好奇铂金装超薄柔软裸感透气小桃裤婴儿纸尿裤拉拉裤NB/S/M-XXXL,https://haohuo.jinritemai.com/views/product/detail?id=3552318144750160927,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/ucmboGaB_m_84bd3c2edaabfd5de16248db3b941798_sx_282364_www800-800,3,324.00,1.34,1-2元,,
2023Q3,dy,纸尿裤,'3550660323881187969,盛夏光年,夏日么么茶,AD【好物推荐】SUMMER盛夏光年夏日么么茶系列婴儿纸尿裤瞬吸透气,https://haohuo.jinritemai.com/views/product/detail?id=3550660323881187969,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/ogsjzbIP_m_32b3bd25b8aea8282421c5be1142c7e6_sx_280146_www800-800,2,318.00,2.33,2-2.5元,,
2023Q3,tmall,纸尿裤,686567737455,大王,天使,大王天使纸尿裤新生儿柔软透气吸湿干爽尿不湿环贴式拉拉短裤旗舰,https://detail.tmall.com/item.htm?id=686567737455,//gw.alicdn.com/imgextra/O1CN011yaPUI1pYsuAdfGEj_!!2213202495373-0-picasso.jpg,3,294.00,nan,2.5-3.5元,,
2023Q3,dy,拉拉裤,'3609211315916294230,猫人,金质棉柔,猫人宝贝达人1包 感受“”泡泡腰围拉拉裤“”,https://haohuo.jinritemai.com/views/product/detail?id=3609211315916294230,https://p6-aio.ecombdimg.com/obj/ecom-shop-material/teLcEOhG_m_62e18519c2777806705021c9e51a06bf_sx_543663_www800-800,8,279.20,未定义,未定义,,
2023Q3,dy,纸尿裤,'3525740689218510885,兔头妈妈甄选,Touch air,兔头妈妈Touch air纸尿裤/拉拉裤薄款新生儿透气亲肤尿不湿干爽,https://haohuo.jinritemai.com/views/product/detail?id=3525740689218510885,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/iYLBnjMM_m_6a24095ccaa3ed179f196457e9fb1597_sx_373063_www800-800,2,276.00,1.98,1-2元,,
2023Q3,dy,拉拉裤,'3598438041091505798,Huggies/好奇,小桃裤/铂金装,【商城】好奇Huggies铂金装元气桃桃裤新生儿透气纸尿裤拉拉裤,https://haohuo.jinritemai.com/views/product/detail?id=3598438041091505798,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/pUMQIGaB_m_e319a9985725bee81c0a71d76a703047_sx_502912_www800-800,1,269.00,1.34,1-2元,,
2023Q3,dy,纸尿裤,'3470081157373276963,BEABA,疯狂动物谜,【海歌专属】碧芭疯狂动物迷尿裤（3包装）拉拉裤建议拍大一码纸尿裤,https://haohuo.jinritemai.com/views/product/detail?id=3470081157373276963,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/rupmvri_m_da2f3725e9191f6b15d7b23ed01b2433_sx_710585_www790-790,2,238.00,2.04,2-2.5元,,
2023Q3,dy,拉拉裤,'3545064831822505935,Verybabe/非常贝比,大玩家,【柔薄透气】非常贝比新宠大玩家超薄全包臀拉拉裤婴儿纸尿裤防漏,https://haohuo.jinritemai.com/views/product/detail?id=3545064831822505935,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/MJJPBvSC_m_65d6cb18f0cb0aa310ebd05d933df82d_sx_383258_www800-800,6,232.80,未定义,未定义,,
2023Q3,dy,拉拉裤,'3553354492433067930,BEABA,大鱼海棠,【品牌日福利】碧芭宝贝大鱼海棠尿不湿纸尿裤训练裤试用装*5片,https://haohuo.jinritemai.com/views/product/detail?id=3553354492433067930,https://p9-aio.ecombdimg.com/obj/ecom-shop-material/iEsBPqG_m_409878c36f80366619512536784baabe_sx_359951_www800-800,23,227.70,2.12,2-2.5元,,
