平台,品牌,贸易形式,人群,药保属性,剂型,分类,月,sales_value,sales_volume
淘宝,Others,国内,儿童,健康食品,粉剂,钙+维生素,2023-12-01,20010.52,77
淘宝,Others,国内,儿童,健康食品,粉剂,钙+维生素+矿物质,2023-12-01,9339.2,180
淘宝,Others,国内,儿童,健康食品,胶囊,单纯钙制剂,2023-12-01,83656.6,1645
淘宝,Others,国内,儿童,健康食品,胶囊,钙+其它,2023-12-01,3738.8,32
淘宝,Others,国内,儿童,健康食品,胶囊,钙+矿物质,2023-12-01,4418.8,98
淘宝,Others,国内,儿童,健康食品,胶囊,钙+维生素,2023-12-01,21393.08,261
淘宝,Others,国内,儿童,健康食品,胶囊,钙+维生素+矿物质,2023-12-01,60859.9,446
淘宝,Others,国内,婴幼儿,健康食品,液体,单纯钙制剂,2023-12-01,57112.3,363
淘宝,Others,国内,婴幼儿,健康食品,液体,钙+其它,2023-12-01,5476.8,30
淘宝,Others,国内,婴幼儿,健康食品,液体,钙+矿物质,2023-12-01,54397.96,416
淘宝,Others,国内,婴幼儿,健康食品,液体,钙+维生素,2023-12-01,8340.0,40
淘宝,Others,国内,婴幼儿,健康食品,液体,钙+维生素+矿物质,2023-12-01,44155.4,356
淘宝,Others,国内,婴幼儿,健康食品,片剂,单纯钙制剂,2023-12-01,9550.7,61
淘宝,Others,国内,婴幼儿,健康食品,片剂,钙+其它,2023-12-01,3484.0,13
淘宝,Others,国内,婴幼儿,健康食品,片剂,钙+矿物质,2023-12-01,10434.0,77
淘宝,Others,国内,婴幼儿,健康食品,片剂,钙+维生素,2023-12-01,4586.0,27
淘宝,Others,国内,婴幼儿,健康食品,片剂,钙+维生素+矿物质,2023-12-01,104210.48,665
淘宝,Others,国内,婴幼儿,健康食品,粉剂,单纯钙制剂,2023-12-01,3121.4,31
淘宝,Others,国内,婴幼儿,健康食品,粉剂,钙+矿物质,2023-12-01,164.7,4
淘宝,Others,国内,婴幼儿,健康食品,粉剂,钙+维生素+矿物质,2023-12-01,2577.0,16
淘宝,Others,国内,婴幼儿,健康食品,胶囊,单纯钙制剂,2023-12-01,24179.9,194
淘宝,Others,国内,婴幼儿,健康食品,胶囊,钙+其它,2023-12-01,1674.6,71
淘宝,Others,国内,婴幼儿,健康食品,胶囊,钙+矿物质,2023-12-01,5228.9,101
淘宝,Others,国内,婴幼儿,健康食品,胶囊,钙+维生素,2023-12-01,3658.0,26
淘宝,Others,国内,婴幼儿,健康食品,胶囊,钙+维生素+矿物质,2023-12-01,1970.2,20
淘宝,Others,国内,孕妇,保健品,液体,钙+矿物质,2023-12-01,266.0,15
淘宝,Others,国内,孕妇,保健品,片剂,钙+矿物质,2023-12-01,354.0,2
淘宝,Others,国内,孕妇,保健品,片剂,钙+维生素+矿物质,2023-12-01,434.0,4
淘宝,Others,国内,孕妇,保健品,胶囊,钙+维生素,2023-12-01,915.4,23
淘宝,Others,国内,孕妇,健康食品,液体,钙+维生素+矿物质,2023-12-01,18.5,1
淘宝,Others,国内,孕妇,健康食品,片剂,单纯钙制剂,2023-12-01,9111.7,68
淘宝,Others,国内,孕妇,健康食品,片剂,钙+矿物质,2023-12-01,1896.5,71
淘宝,Others,国内,孕妇,健康食品,片剂,钙+维生素,2023-12-01,10587.4,87
淘宝,Others,国内,孕妇,健康食品,片剂,钙+维生素+矿物质,2023-12-01,79504.8,268
淘宝,Others,国内,孕妇,健康食品,粉剂,单纯钙制剂,2023-12-01,2792.8,12
淘宝,Others,国内,孕妇,健康食品,粉剂,钙+其它,2023-12-01,612.0,9
淘宝,Others,国内,孕妇,健康食品,粉剂,钙+矿物质,2023-12-01,588.0,6
淘宝,Others,国内,孕妇,健康食品,粉剂,钙+维生素,2023-12-01,2232.0,24
淘宝,Others,国内,孕妇,健康食品,胶囊,单纯钙制剂,2023-12-01,4820.0,20
淘宝,Others,国内,孕妇,健康食品,胶囊,钙+维生素,2023-12-01,439.0,8
淘宝,Others,国内,孕妇,健康食品,胶囊,钙+维生素+矿物质,2023-12-01,188.0,1
淘宝,Others,国内,老年人,OTC,片剂,钙+其它,2023-12-01,2993.8,88
淘宝,Others,国内,老年人,OTC,胶囊,单纯钙制剂,2023-12-01,347.0,6
淘宝,Others,国内,老年人,保健品,片剂,单纯钙制剂,2023-12-01,5324.0,44
淘宝,Others,国内,老年人,保健品,片剂,钙+其它,2023-12-01,42282.8,378
淘宝,Others,国内,老年人,保健品,片剂,钙+矿物质,2023-12-01,46136.0,219
淘宝,Others,国内,老年人,保健品,片剂,钙+维生素,2023-12-01,32312.1,509
淘宝,Others,国内,老年人,保健品,片剂,钙+维生素+矿物质,2023-12-01,6332.4,128
淘宝,Others,国内,老年人,保健品,粉剂,单纯钙制剂,2023-12-01,5115.06,72
淘宝,Others,国内,老年人,保健品,粉剂,钙+维生素,2023-12-01,3151.0,70
淘宝,Others,国内,老年人,保健品,粉剂,钙+维生素+矿物质,2023-12-01,612090.5,2741
淘宝,Others,国内,老年人,保健品,胶囊,钙+其它,2023-12-01,29794.8,344
淘宝,Others,国内,老年人,保健品,胶囊,钙+矿物质,2023-12-01,8898.0,97
淘宝,Others,国内,老年人,保健品,胶囊,钙+维生素,2023-12-01,3296.0,24
淘宝,Others,国内,老年人,健康食品,液体,单纯钙制剂,2023-12-01,2238.2,275
淘宝,Others,国内,老年人,健康食品,液体,钙+维生素,2023-12-01,5920.36,286
淘宝,Others,国内,老年人,健康食品,液体,钙+维生素+矿物质,2023-12-01,3782.0,38
淘宝,Others,国内,老年人,健康食品,片剂,单纯钙制剂,2023-12-01,37076.44,2125
淘宝,Others,国内,老年人,健康食品,片剂,钙+其它,2023-12-01,224400.8,4749
淘宝,Others,国内,老年人,健康食品,片剂,钙+矿物质,2023-12-01,18850.92,236
淘宝,Others,国内,老年人,健康食品,片剂,钙+维生素,2023-12-01,124299.42,4163
淘宝,Others,国内,老年人,健康食品,片剂,钙+维生素+矿物质,2023-12-01,33953.73,1065
淘宝,Others,国内,老年人,健康食品,粉剂,单纯钙制剂,2023-12-01,15152.62,149
淘宝,Others,国内,老年人,健康食品,粉剂,钙+其它,2023-12-01,13577.2,143
淘宝,Others,国内,老年人,健康食品,粉剂,钙+矿物质,2023-12-01,6908.4,82
淘宝,Others,国内,老年人,健康食品,粉剂,钙+维生素,2023-12-01,7231.8,93
淘宝,Others,国内,老年人,健康食品,粉剂,钙+维生素+矿物质,2023-12-01,5420.0,104
淘宝,Others,国内,老年人,健康食品,胶囊,单纯钙制剂,2023-12-01,24807.6,282
淘宝,Others,国内,老年人,健康食品,胶囊,钙+其它,2023-12-01,93529.6,1059
淘宝,Others,国内,老年人,健康食品,胶囊,钙+矿物质,2023-12-01,10153.0,149
淘宝,Others,国内,老年人,健康食品,胶囊,钙+维生素,2023-12-01,84935.91,1376
淘宝,Others,国内,老年人,健康食品,胶囊,钙+维生素+矿物质,2023-12-01,15711.0,110
淘宝,Others,国内,通用,OTC,片剂,钙+其它,2023-12-01,12466.81,402
淘宝,Others,国内,通用,保健品,液体,单纯钙制剂,2023-12-01,1266.1,23
淘宝,Others,国内,通用,保健品,液体,钙+矿物质,2023-12-01,432.0,9
淘宝,Others,国内,通用,保健品,片剂,单纯钙制剂,2023-12-01,113388.57,1503
淘宝,Others,国内,通用,保健品,片剂,钙+其它,2023-12-01,4091.7,57
淘宝,Others,国内,通用,保健品,片剂,钙+矿物质,2023-12-01,82432.0,409
淘宝,Others,国内,通用,保健品,片剂,钙+维生素,2023-12-01,83105.08,1329
淘宝,Others,国内,通用,保健品,片剂,钙+维生素+矿物质,2023-12-01,210515.0,2159
淘宝,Others,国内,通用,保健品,粉剂,单纯钙制剂,2023-12-01,480154.53,6343
淘宝,Others,国内,通用,保健品,粉剂,钙+其它,2023-12-01,540.0,5
淘宝,Others,国内,通用,保健品,粉剂,钙+矿物质,2023-12-01,2980.8,72
淘宝,Others,国内,通用,保健品,粉剂,钙+维生素,2023-12-01,1248.0,5
淘宝,Others,国内,通用,保健品,胶囊,单纯钙制剂,2023-12-01,1614.0,8
淘宝,Others,国内,通用,保健品,胶囊,钙+其它,2023-12-01,58174.5,507
淘宝,Others,国内,通用,保健品,胶囊,钙+矿物质,2023-12-01,6915.4,60
淘宝,Others,国内,通用,保健品,胶囊,钙+维生素,2023-12-01,448962.52,3167
淘宝,Others,国内,通用,保健品,胶囊,钙+维生素+矿物质,2023-12-01,56055.32,561
淘宝,Others,国内,通用,健康食品,液体,单纯钙制剂,2023-12-01,41769.0,198
淘宝,Others,国内,通用,健康食品,液体,钙+其它,2023-12-01,32531.0,103
淘宝,Others,国内,通用,健康食品,液体,钙+矿物质,2023-12-01,22295.94,237
淘宝,Others,国内,通用,健康食品,液体,钙+维生素,2023-12-01,62700.1,609
淘宝,Others,国内,通用,健康食品,液体,钙+维生素+矿物质,2023-12-01,32207.0,176
淘宝,Others,国内,通用,健康食品,片剂,单纯钙制剂,2023-12-01,503494.53,9880
淘宝,Others,国内,通用,健康食品,片剂,钙+其它,2023-12-01,512992.88,7019
淘宝,Others,国内,通用,健康食品,片剂,钙+矿物质,2023-12-01,124307.14,1300
淘宝,Others,国内,通用,健康食品,片剂,钙+维生素,2023-12-01,403415.14,5598
淘宝,Others,国内,通用,健康食品,片剂,钙+维生素+矿物质,2023-12-01,723035.91,12766
淘宝,Others,国内,通用,健康食品,粉剂,单纯钙制剂,2023-12-01,105135.41,833
淘宝,Others,国内,通用,健康食品,粉剂,钙+其它,2023-12-01,50519.9,684
淘宝,Others,国内,通用,健康食品,粉剂,钙+矿物质,2023-12-01,20024.6,212
淘宝,Others,国内,通用,健康食品,粉剂,钙+维生素,2023-12-01,37870.24,534
淘宝,Others,国内,通用,健康食品,粉剂,钙+维生素+矿物质,2023-12-01,27593.12,345
淘宝,Others,国内,通用,健康食品,胶囊,单纯钙制剂,2023-12-01,135488.54,2500
淘宝,Others,国内,通用,健康食品,胶囊,钙+其它,2023-12-01,110513.68,744
淘宝,Others,国内,通用,健康食品,胶囊,钙+矿物质,2023-12-01,110101.9,890
淘宝,Others,国内,通用,健康食品,胶囊,钙+维生素,2023-12-01,532486.48,6481
淘宝,Others,国内,通用,健康食品,胶囊,钙+维生素+矿物质,2023-12-01,141445.67,3947
淘宝,Others,海外,儿童,保健品,片剂,钙+维生素,2023-12-01,135.0,1
淘宝,Others,海外,儿童,保健品,胶囊,钙+维生素,2023-12-01,1112.0,8
淘宝,Others,海外,儿童,健康食品,液体,单纯钙制剂,2023-12-01,8688.0,51
淘宝,Others,海外,儿童,健康食品,液体,钙+其它,2023-12-01,3590.0,20
淘宝,Others,海外,儿童,健康食品,液体,钙+矿物质,2023-12-01,16249.89,195
淘宝,Others,海外,儿童,健康食品,液体,钙+维生素,2023-12-01,7712.0,45
淘宝,Others,海外,儿童,健康食品,液体,钙+维生素+矿物质,2023-12-01,39008.1,287
淘宝,Others,海外,儿童,健康食品,片剂,单纯钙制剂,2023-12-01,50418.7,203
淘宝,Others,海外,儿童,健康食品,片剂,钙+其它,2023-12-01,146034.8,238
淘宝,Others,海外,儿童,健康食品,片剂,钙+矿物质,2023-12-01,84430.9,308
淘宝,Others,海外,儿童,健康食品,片剂,钙+维生素,2023-12-01,245044.97,2456
淘宝,Others,海外,儿童,健康食品,片剂,钙+维生素+矿物质,2023-12-01,374461.39,3387
淘宝,Others,海外,儿童,健康食品,粉剂,单纯钙制剂,2023-12-01,55360.9,1119
淘宝,Others,海外,儿童,健康食品,粉剂,钙+其它,2023-12-01,12418.0,36
淘宝,Others,海外,儿童,健康食品,粉剂,钙+矿物质,2023-12-01,8974.0,57
淘宝,Others,海外,儿童,健康食品,粉剂,钙+维生素,2023-12-01,9493.94,112
淘宝,Others,海外,儿童,健康食品,粉剂,钙+维生素+矿物质,2023-12-01,20970.0,187
淘宝,Others,海外,儿童,健康食品,胶囊,单纯钙制剂,2023-12-01,1680.0,21
淘宝,Others,海外,儿童,健康食品,胶囊,钙+其它,2023-12-01,21972.0,87
淘宝,Others,海外,儿童,健康食品,胶囊,钙+矿物质,2023-12-01,6154.0,48
淘宝,Others,海外,儿童,健康食品,胶囊,钙+维生素,2023-12-01,4866.6,49
淘宝,Others,海外,儿童,健康食品,胶囊,钙+维生素+矿物质,2023-12-01,195010.0,1224
淘宝,Others,海外,婴幼儿,健康食品,液体,单纯钙制剂,2023-12-01,6690.0,57
淘宝,Others,海外,婴幼儿,健康食品,液体,钙+矿物质,2023-12-01,39410.85,343
淘宝,Others,海外,婴幼儿,健康食品,液体,钙+维生素,2023-12-01,17078.0,57
淘宝,Others,海外,婴幼儿,健康食品,液体,钙+维生素+矿物质,2023-12-01,12824.69,87
淘宝,Others,海外,婴幼儿,健康食品,片剂,单纯钙制剂,2023-12-01,5099.0,54
淘宝,Others,海外,婴幼儿,健康食品,片剂,钙+其它,2023-12-01,1668.0,6
淘宝,Others,海外,婴幼儿,健康食品,片剂,钙+矿物质,2023-12-01,15256.53,112
淘宝,Others,海外,婴幼儿,健康食品,片剂,钙+维生素,2023-12-01,8035.0,63
淘宝,Others,海外,婴幼儿,健康食品,片剂,钙+维生素+矿物质,2023-12-01,32907.0,428
淘宝,Others,海外,婴幼儿,健康食品,粉剂,钙+矿物质,2023-12-01,565.5,7
淘宝,Others,海外,婴幼儿,健康食品,粉剂,钙+维生素,2023-12-01,145.0,1
淘宝,Others,海外,婴幼儿,健康食品,胶囊,单纯钙制剂,2023-12-01,13562.2,145
淘宝,Others,海外,婴幼儿,健康食品,胶囊,钙+矿物质,2023-12-01,236.0,2
淘宝,Others,海外,婴幼儿,健康食品,胶囊,钙+维生素,2023-12-01,266.76,3
淘宝,Others,海外,孕妇,健康食品,液体,钙+矿物质,2023-12-01,795.0,13
淘宝,Others,海外,孕妇,健康食品,液体,钙+维生素+矿物质,2023-12-01,520.0,8
淘宝,Others,海外,孕妇,健康食品,片剂,单纯钙制剂,2023-12-01,11371.6,78
淘宝,Others,海外,孕妇,健康食品,片剂,钙+维生素,2023-12-01,22918.5,166
淘宝,Others,海外,孕妇,健康食品,片剂,钙+维生素+矿物质,2023-12-01,20272.0,60
淘宝,Others,海外,孕妇,健康食品,粉剂,单纯钙制剂,2023-12-01,3856.1,10
淘宝,Others,海外,孕妇,健康食品,粉剂,钙+维生素,2023-12-01,637.0,13
淘宝,Others,海外,孕妇,健康食品,粉剂,钙+维生素+矿物质,2023-12-01,3286.0,15
淘宝,Others,海外,孕妇,健康食品,胶囊,单纯钙制剂,2023-12-01,1124.8,8
淘宝,Others,海外,孕妇,健康食品,胶囊,钙+矿物质,2023-12-01,1094.0,8
淘宝,Others,海外,孕妇,健康食品,胶囊,钙+维生素,2023-12-01,1185.0,15
淘宝,Others,海外,孕妇,健康食品,胶囊,钙+维生素+矿物质,2023-12-01,997.0,11
淘宝,Others,海外,老年人,保健品,胶囊,钙+维生素,2023-12-01,1469.4,9
淘宝,Others,海外,老年人,健康食品,液体,单纯钙制剂,2023-12-01,153.86,1
淘宝,Others,海外,老年人,健康食品,片剂,单纯钙制剂,2023-12-01,29475.0,300
淘宝,Others,海外,老年人,健康食品,片剂,钙+其它,2023-12-01,7586.0,22
淘宝,Others,海外,老年人,健康食品,片剂,钙+矿物质,2023-12-01,7171.6,61
淘宝,Others,海外,老年人,健康食品,片剂,钙+维生素,2023-12-01,36256.6,296
淘宝,Others,海外,老年人,健康食品,片剂,钙+维生素+矿物质,2023-12-01,26122.0,287
淘宝,Others,海外,老年人,健康食品,粉剂,单纯钙制剂,2023-12-01,1413.0,8
淘宝,Others,海外,老年人,健康食品,粉剂,钙+维生素,2023-12-01,1178.64,9
淘宝,Others,海外,老年人,健康食品,胶囊,单纯钙制剂,2023-12-01,5612.71,59
淘宝,Others,海外,老年人,健康食品,胶囊,钙+其它,2023-12-01,9998.0,32
淘宝,Others,海外,老年人,健康食品,胶囊,钙+矿物质,2023-12-01,1348.0,6
淘宝,Others,海外,老年人,健康食品,胶囊,钙+维生素,2023-12-01,5043.0,69
淘宝,Others,海外,老年人,健康食品,胶囊,钙+维生素+矿物质,2023-12-01,6189.82,42
淘宝,Others,海外,通用,OTC,胶囊,钙+维生素+矿物质,2023-12-01,2735.0,8
淘宝,Others,海外,通用,保健品,片剂,钙+其它,2023-12-01,1824.2,35
淘宝,Others,海外,通用,保健品,片剂,钙+矿物质,2023-12-01,126581.0,571
淘宝,Others,海外,通用,保健品,片剂,钙+维生素,2023-12-01,1131.0,8
淘宝,Others,海外,通用,保健品,片剂,钙+维生素+矿物质,2023-12-01,29048.0,373
淘宝,Others,海外,通用,保健品,胶囊,钙+其它,2023-12-01,49.0,1
淘宝,Others,海外,通用,保健品,胶囊,钙+维生素,2023-12-01,5828.0,47
淘宝,Others,海外,通用,健康食品,液体,单纯钙制剂,2023-12-01,8508.0,52
淘宝,Others,海外,通用,健康食品,液体,钙+其它,2023-12-01,654.0,3
淘宝,Others,海外,通用,健康食品,液体,钙+矿物质,2023-12-01,53476.96,481
淘宝,Others,海外,通用,健康食品,液体,钙+维生素,2023-12-01,13948.96,109
淘宝,Others,海外,通用,健康食品,液体,钙+维生素+矿物质,2023-12-01,26812.42,179
淘宝,Others,海外,通用,健康食品,片剂,单纯钙制剂,2023-12-01,322762.46,2882
淘宝,Others,海外,通用,健康食品,片剂,钙+其它,2023-12-01,230993.32,1324
淘宝,Others,海外,通用,健康食品,片剂,钙+矿物质,2023-12-01,117812.8,992
淘宝,Others,海外,通用,健康食品,片剂,钙+维生素,2023-12-01,555212.3,4144
淘宝,Others,海外,通用,健康食品,片剂,钙+维生素+矿物质,2023-12-01,982361.12,7401
淘宝,Others,海外,通用,健康食品,粉剂,单纯钙制剂,2023-12-01,78145.96,577
淘宝,Others,海外,通用,健康食品,粉剂,钙+其它,2023-12-01,7585.0,41
淘宝,Others,海外,通用,健康食品,粉剂,钙+矿物质,2023-12-01,22378.63,211
淘宝,Others,海外,通用,健康食品,粉剂,钙+维生素,2023-12-01,125066.97,874
淘宝,Others,海外,通用,健康食品,粉剂,钙+维生素+矿物质,2023-12-01,59534.34,619
淘宝,Others,海外,通用,健康食品,胶囊,单纯钙制剂,2023-12-01,103271.98,625
淘宝,Others,海外,通用,健康食品,胶囊,钙+其它,2023-12-01,20491.0,105
淘宝,Others,海外,通用,健康食品,胶囊,钙+矿物质,2023-12-01,30908.0,141
淘宝,Others,海外,通用,健康食品,胶囊,钙+维生素,2023-12-01,182741.31,1796
淘宝,Others,海外,通用,健康食品,胶囊,钙+维生素+矿物质,2023-12-01,132951.67,955
淘宝,Swisse,国内,儿童,健康食品,液体,钙+维生素,2023-12-01,697.2,14
淘宝,Swisse,国内,儿童,健康食品,片剂,钙+矿物质,2023-12-01,3354.0,13
淘宝,Swisse,国内,儿童,健康食品,片剂,钙+维生素,2023-12-01,7630.8,153
淘宝,Swisse,国内,儿童,健康食品,片剂,钙+维生素+矿物质,2023-12-01,4670.0,62
淘宝,Swisse,国内,儿童,健康食品,胶囊,单纯钙制剂,2023-12-01,285.0,5
淘宝,Swisse,国内,孕妇,健康食品,片剂,钙+维生素,2023-12-01,9958.0,98
淘宝,Swisse,国内,老年人,健康食品,片剂,钙+维生素,2023-12-01,300.0,12
淘宝,Swisse,国内,通用,健康食品,片剂,单纯钙制剂,2023-12-01,2006.67,20
淘宝,Swisse,国内,通用,健康食品,片剂,钙+其它,2023-12-01,69.0,1
淘宝,Swisse,国内,通用,健康食品,片剂,钙+维生素,2023-12-01,139084.77,1892
淘宝,Swisse,国内,通用,健康食品,片剂,钙+维生素+矿物质,2023-12-01,33524.0,278
淘宝,Swisse,国内,通用,健康食品,粉剂,单纯钙制剂,2023-12-01,1214.0,17
淘宝,Swisse,国内,通用,健康食品,粉剂,钙+矿物质,2023-12-01,288.0,9
淘宝,Swisse,国内,通用,健康食品,粉剂,钙+维生素,2023-12-01,2387.0,27
淘宝,Swisse,国内,通用,健康食品,胶囊,钙+维生素,2023-12-01,1005.5,15
淘宝,Swisse,海外,儿童,健康食品,液体,钙+维生素,2023-12-01,897.0,13
淘宝,Swisse,海外,儿童,健康食品,片剂,单纯钙制剂,2023-12-01,2191.72,30
淘宝,Swisse,海外,儿童,健康食品,片剂,钙+矿物质,2023-12-01,528.0,6
淘宝,Swisse,海外,儿童,健康食品,片剂,钙+维生素,2023-12-01,86129.98,1381
淘宝,Swisse,海外,儿童,健康食品,片剂,钙+维生素+矿物质,2023-12-01,30969.0,445
淘宝,Swisse,海外,儿童,健康食品,粉剂,钙+矿物质,2023-12-01,7392.0,176
淘宝,Swisse,海外,儿童,健康食品,胶囊,钙+矿物质,2023-12-01,480.0,10
淘宝,Swisse,海外,儿童,健康食品,胶囊,钙+维生素,2023-12-01,840.0,16
淘宝,Swisse,海外,儿童,健康食品,胶囊,钙+维生素+矿物质,2023-12-01,445.0,5
淘宝,Swisse,海外,婴幼儿,健康食品,片剂,钙+矿物质,2023-12-01,441.0,9
淘宝,Swisse,海外,孕妇,保健品,片剂,钙+维生素,2023-12-01,17130.0,145
淘宝,Swisse,海外,孕妇,健康食品,片剂,钙+维生素,2023-12-01,1757.0,28
淘宝,Swisse,海外,孕妇,健康食品,粉剂,钙+维生素,2023-12-01,294.0,3
淘宝,Swisse,海外,老年人,健康食品,粉剂,钙+维生素,2023-12-01,176.0,2
淘宝,Swisse,海外,通用,保健品,片剂,钙+维生素,2023-12-01,79613.0,1100
淘宝,Swisse,海外,通用,健康食品,液体,钙+维生素,2023-12-01,597.6,12
淘宝,Swisse,海外,通用,健康食品,片剂,单纯钙制剂,2023-12-01,36077.8,431
